family,system,littera,popularName,quantityKind,placement,room_name,room_littera,storey,sensor_id,parent_device_id,latest_value,age_hours_at_probe,edgeStatus
Saia S-Bus PLC,VKA12,VKA12.KK1.HP.BV.LA,VKA12.KK1.HP.BV *1B VKA12-KK1-HP Börvärdesavvikelse,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,c4b8ed24-b111-406a-a37b-f7fd1ffa5765,ad021e01-e7c9-401f-9012-460188d3b4be,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK1.HP.BV.RPM,VKA12.KK1.HP.BV *0 Pi-regulator,CapabilityTypeParameter,HVAC,Virtual Room,Virtual Room,PLAN 4,1872bb71-82a5-4bb3-8e8d-995e1c4d24a7,ad021e01-e7c9-401f-9012-460188d3b4be,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK1.HP.BV.TI,VKA12.KK1.HP.BV I-tiden (sek),State,HVAC,Virtual Room,Virtual Room,PLAN 4,431fe4d0-a5fe-4a26-bdd1-c7d365d6a164,ad021e01-e7c9-401f-9012-460188d3b4be,20.0,0.4,OK
Saia S-Bus PLC,VKA12,VKA12.KK1.HP.PV,VKA12.KK1.HP Högtryckspressostat (Bar),Pressure,HVAC,Virtual Room,Virtual Room,PLAN 4,a91246dd-828e-4360-ad27-018b3fa7a973,40b527fa-d414-4baf-944c-9ff09d9e0dab,8.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK1.NODK.DI,VKA12.KK1.NODK *0 Larm,State,HVAC,Virtual Room,Virtual Room,PLAN 4,a67a8dcc-dac8-4673-89bf-3d312e6bec2d,80b9941b-9a06-48de-beb2-e8b76e1ec2c8,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK1.NODK.LA,VKA12.KK1.NODK *1B VKA12-KK1 Nödkyla aktiv,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,cff863b8-3626-49e0-aa3e-6511fa13c35c,80b9941b-9a06-48de-beb2-e8b76e1ec2c8,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK1.SLA,VKA12.KK1 *1B VKA12-KK1 Summalarm,AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,c93123ec-9d69-4ea6-9bcf-33b2458dc09c,c6b353fd-dbed-4129-b667-ac5ad95d0325,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK1.SLA.DI,VKA12.KK1.SLA *0 Larm,State,HVAC,Virtual Room,Virtual Room,PLAN 4,b2baaebf-65eb-4f7c-be0f-bc18c4d220aa,62ff5264-e4b5-4f19-9d56-5ab66711730b,0.0,0.4,OK
Saia S-Bus PLC,VKA12,VKA12.KK2.DI,VKA12.KK2 Driftindikering,State,HVAC,Virtual Room,Virtual Room,PLAN 4,919ebe95-137b-4f79-8357-1f9f5316c53d,c21e387d-8b6d-4f93-b20a-ba6c2d954938,1.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK2.HP.BV,VKA12.KK2.HP Börvärde (Bar),CapabilityTypeSetpoint,HVAC,Virtual Room,Virtual Room,PLAN 4,8246eea9-425a-441e-99a4-6b6fc23f2aaf,bd6b5dbe-e984-4542-9950-5fb9826449a6,7.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK2.HP.BV.LA,VKA12.KK2.HP.BV *1B VKA12-KK2-HP Börvärdesavvikelse,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,bc48e1ab-f296-43b9-8840-5d153e3c7b61,6851f5cb-217e-4f44-b0c2-57f439ea0f27,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK2.HP.BV.RPM,VKA12.KK2.HP.BV *0 Pi-regulator,CapabilityTypeParameter,HVAC,Virtual Room,Virtual Room,PLAN 4,4ef02334-0673-4c56-803a-2fe841fde7c3,6851f5cb-217e-4f44-b0c2-57f439ea0f27,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK2.HP.BV.TI,VKA12.KK2.HP.BV I-tiden (sek),State,HVAC,Virtual Room,Virtual Room,PLAN 4,4f08ae1d-7401-4596-b997-03044c7b352a,6851f5cb-217e-4f44-b0c2-57f439ea0f27,20.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK2.HP.PV,VKA12.KK2.HP Högtryckspressostat (Bar),Pressure,HVAC,Virtual Room,Virtual Room,PLAN 4,84e36bbd-2c83-463f-bfdb-d3b8aac0f37f,bd6b5dbe-e984-4542-9950-5fb9826449a6,7.8,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK2.NODK.DI,VKA12.KK2.NODK *0 Larm,State,HVAC,Virtual Room,Virtual Room,PLAN 4,74dc22d9-3cb1-46a1-bd4a-1a455084f006,1441b02d-f29c-4874-9690-087f57861633,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK2.NODK.LA,VKA12.KK2.NODK *1B VKA12-KK2 Nödkyla aktiv,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,c33d808f-fb3b-4c3e-a5b4-01e696654e87,1441b02d-f29c-4874-9690-087f57861633,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.KK2.SLA,VKA12.KK2 *1B VKA12-KK2 Summalarm,AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,d3c97bed-0fa6-4b5a-a9a3-3b8ae95fc8f3,c21e387d-8b6d-4f93-b20a-ba6c2d954938,0.0,0.4,OK
Saia S-Bus PLC,VKA12,VKA12.KK2.SLA.DI,VKA12.KK2.SLA *0 Larm,State,HVAC,Virtual Room,Virtual Room,PLAN 4,b5ef3699-bbde-4244-bf44-b8ef77c847a8,fe9a40a9-d0e0-4ad2-9500-15f0fdcf144b,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.P30.DI,VKA12.P30 Driftindikering,State,HVAC,Virtual Room,Virtual Room,PLAN 4,6e4c5b4b-8134-4a85-b540-537e65876e58,2d233459-5173-4f8d-a12e-0150e19cfe08,1.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.P30.HAA,VKA12.P30 Handstyrning aktiv analog,State,HVAC,Virtual Room,Virtual Room,PLAN 4,36a9655b-1c4e-4513-88e9-0de2129e5743,2d233459-5173-4f8d-a12e-0150e19cfe08,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.P30.HAD,VKA12.P30 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,cd8eac78-8bc9-4968-88c5-fe6ae3596442,2d233459-5173-4f8d-a12e-0150e19cfe08,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.P30.LA,VKA12.P30 *1B VKA12-P30 Driftfel,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,4e7211e7-c85e-401a-a7e1-4d050b35fac9,2d233459-5173-4f8d-a12e-0150e19cfe08,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.P30.SA,VKA12.P30 Styrsignal frekvensomriktare,ValvePosition,HVAC,Virtual Room,Virtual Room,PLAN 4,1776bf8c-ca0e-4d7a-8f5c-d727042b92fe,2d233459-5173-4f8d-a12e-0150e19cfe08,100.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.P30.SD,VKA12.P30 Digital styrsignal,State,HVAC,Virtual Room,Virtual Room,PLAN 4,d15a5282-aaf0-4194-8ef0-f54a9f172d7b,2d233459-5173-4f8d-a12e-0150e19cfe08,1.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.P30.SLA,VKA12.P30 *1B VKA12-P30 Summalarm,AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,b3c47c44-e2dc-4a0e-a642-44f76312c994,2d233459-5173-4f8d-a12e-0150e19cfe08,0.0,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.P30.VT,VKA12.P30 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,367a28d8-0a6d-4250-ad90-2db96dad0b08,2d233459-5173-4f8d-a12e-0150e19cfe08,0.1,0.3,OK
Saia S-Bus PLC,VKA12,VKA12.SD,VKA12 Digital styrsignal,State,HVAC,Virtual Room,Virtual Room,PLAN 4,a7993a76-63ca-4d55-a4c1-88b11be9cd3e,c13900cd-d31d-4c0d-9a17-d4ac0aa0c6d2,1.0,0.3,OK
Saia S-Bus PLC,VKA12_FA12,VKA12_FA12.LL1.LA.SD,VKA12_FA12.LL1.LA Styrning larmdiod,State,HVAC,Virtual Room,Virtual Room,PLAN 4,00e5d83c-e5a6-4d03-a8de-d5c219a8df21,52cabe34-ee82-46be-bf83-d111488f20f0,0.0,0.3,OK
Saia S-Bus PLC,VKA1_3,VKA1_3.HD1.KOLDM.LA,VKA1_3.HD1.KOLDM *1B VKA1-3-HD1 Köldmedielarm,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,d4bcd96d-2d5c-4826-a91f-d44e2c82cfdd,a7d0fcc9-4bd5-4a73-a0c1-06c4fecffd0f,0.0,0.4,OK
Saia S-Bus PLC,VKA2,VKA2.HAD,VKA2 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,c9b62b74-b6cd-49c9-acac-5dc73bb9158c,3650bacb-ec73-4095-aecd-0c33a8493a31,0.0,0.4,OK
Saia S-Bus PLC,VKA2,VKA2.P30.VT,VKA2.P30 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,e922466f-e1d0-4abc-ba20-c789ea202a1d,b723928e-595c-4983-9a75-8fd2517c51ac,0.1,0.4,OK
Saia S-Bus PLC,VKA2,VKA2.P31.HAD,VKA2.P31 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,0f530dce-092c-4ef3-8c06-9b4b4ffde9ef,409836fc-971a-45d2-96bc-89ce01f2170b,0.0,0.4,OK
Saia S-Bus PLC,VKA2,VKA2.P31.VT,VKA2.P31 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,8c27102a-2278-49c3-b45c-ae93bb55f261,409836fc-971a-45d2-96bc-89ce01f2170b,0.1,0.4,OK
Saia S-Bus PLC,VKA2,VKA2.SEK.LA,VKA2.SEK *1B Regl. handstyrd,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,eb89e568-fba2-4148-987a-c52ff50b1b61,7d32afba-bb8e-45d3-af9c-6282d560d1c2,0.0,0.4,OK
Saia S-Bus PLC,VKA2,VKA2.UVP30.HAA,VKA2.UVP30 Handstyrning aktiv analog,State,HVAC,Virtual Room,Virtual Room,PLAN 4,ccab7fcd-be98-4d87-8bcb-03aa52267fb9,4b4335ac-b74a-42bf-85d0-8aff49e51a1d,0.0,0.4,OK
Saia S-Bus PLC,VKA2,VKA2.UVP30.HAD,VKA2.UVP30 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,50b2d00e-d818-4055-a08e-43ea12b2983c,4b4335ac-b74a-42bf-85d0-8aff49e51a1d,0.0,0.4,OK
Saia S-Bus PLC,VKA2,VKA2.VT,VKA2 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,dbd5384c-44a2-405d-94ef-75bc157b3d60,3650bacb-ec73-4095-aecd-0c33a8493a31,0.1,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.HAD,VKA3 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,5c1fa399-8581-4aa8-b536-c4185db418ab,3bac8e3f-0564-48dc-b787-50412285c87e,0.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.K1.VT,VKA3.K1 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,04f3caf3-8a54-444b-90d1-b855e0197c2f,8427f272-413c-4541-a8b2-0d1506710a8c,0.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.K2.VT,VKA3.K2 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,e15aa7aa-4725-468c-ab31-03e3704d2eda,d9b80c1b-751d-4d57-a46f-9f8da5880a4d,0.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.P32.HAD,VKA3.P32 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,909e8f5d-ced2-4965-9352-ca0be8711ea1,b108d78d-354a-42d7-80b5-21910058f469,0.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.P32.VT,VKA3.P32 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,45346db3-a9b9-4e68-bb18-5f3ec60156e7,b108d78d-354a-42d7-80b5-21910058f469,0.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.P90.BV1,VKA3.P90 Utsignal vid 1st komp i drift,CapabilityTypeSetpoint,HVAC,Virtual Room,Virtual Room,PLAN 4,aba10e72-a7c0-46e7-b03f-d760f3dcdf27,4287c276-5eb7-4db5-92b3-fbefb0c7161a,90.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.P90.BV2,VKA3.P90 Utsignal vid 2st komp i drift,CapabilityTypeSetpoint,HVAC,Virtual Room,Virtual Room,PLAN 4,e647adad-068b-49fa-96d5-d5f09e6034e1,4287c276-5eb7-4db5-92b3-fbefb0c7161a,90.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.SEK.LA,VKA3.SEK *1B Regl. handstyrd,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,91294c95-b6a5-40b9-9f1e-438191c1882f,4a82dd7f-cf6b-463d-bf70-1e1187019b08,1.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.SV30.HAA,VKA3.SV30 Handstyrning aktiv Analog,State,HVAC,Virtual Room,Virtual Room,PLAN 4,9cecdb31-e582-4a5a-82dd-252f61f831d7,303c5663-d640-46a4-af07-a88ac79b6fb6,1.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.SV30.SA,VKA3.SV30 Analog utgång,ValvePosition,HVAC,Virtual Room,Virtual Room,PLAN 4,536f3329-99cd-458c-b0ec-7f91e7415e92,303c5663-d640-46a4-af07-a88ac79b6fb6,100.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.SV32.HAA,VKA3.SV32 Handstyrning aktiv analog,State,HVAC,Virtual Room,Virtual Room,PLAN 4,76a9e712-b097-49b6-b1eb-463519e1b235,8c7b0f74-7f3f-4487-8ce6-5c9513cd7f33,0.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.UV32.BV1,VKA3.UV32 Utsignal vid 1st komp i drift,CapabilityTypeSetpoint,HVAC,Virtual Room,Virtual Room,PLAN 4,efa1b4e7-76c3-4bfa-9cb6-1538ec330f5c,89396832-54cc-42c5-a6fd-f18bafac5225,80.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.UV32.BV2,VKA3.UV32 Utsignal vid 2st komp i drift,CapabilityTypeSetpoint,HVAC,Virtual Room,Virtual Room,PLAN 4,09abd660-d81a-4090-a70f-84e37606c830,89396832-54cc-42c5-a6fd-f18bafac5225,100.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.UV32.HAA,VKA3.UV32 Handstyrning aktiv analog,State,HVAC,Virtual Room,Virtual Room,PLAN 4,595695fc-0426-4393-a462-24802c725e0f,89396832-54cc-42c5-a6fd-f18bafac5225,0.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.UV32.SA,VKA3.UV32 Utsignal,ValvePosition,HVAC,Virtual Room,Virtual Room,PLAN 4,d683ef5b-6a1a-4875-8468-df698563b12e,89396832-54cc-42c5-a6fd-f18bafac5225,0.0,0.4,OK
Saia S-Bus PLC,VKA3,VKA3.UV32.SLA,VKA3.UV32 *1B Summalarm omformare,AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,6b289049-18d3-459a-a126-52587ed39fe3,89396832-54cc-42c5-a6fd-f18bafac5225,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.GP11.PV,VKA3A.GP11 Kondensortryck i Bar,Pressure,HVAC,Virtual Room,Virtual Room,PLAN 4,fadfac8e-2614-4700-98e7-e8d8f4016f7b,44efb764-d5ba-43af-9ba6-9458799e0c94,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.GP11.RPM,VKA3A.GP11 *10 Pi-regulator,CapabilityTypeParameter,HVAC,Virtual Room,Virtual Room,PLAN 4,a99ad686-693b-426b-b27a-5d5f9d070e72,44efb764-d5ba-43af-9ba6-9458799e0c94,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.P31.DI,VKA3A.P31 Driftindikering via FRO,State,HVAC,Virtual Room,Virtual Room,PLAN 4,09407fd8-b915-4e51-96cf-05f9edd03e5c,e04aa242-ae79-450c-b427-15cad91de73d,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.P31.HAA,VKA3A.P31 Handstyrning aktiv Analog,State,HVAC,Virtual Room,Virtual Room,PLAN 4,cf0ad72c-308e-4582-80d9-97ab31a2b1e1,e04aa242-ae79-450c-b427-15cad91de73d,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.P31.HAD,VKA3A.P31 Handstyrning aktiv Digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,b899ccc1-11e9-49d5-b1ba-292ed050f0de,e04aa242-ae79-450c-b427-15cad91de73d,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.P31.SA,VKA3A.P31 Analog utgång,ValvePosition,HVAC,Virtual Room,Virtual Room,PLAN 4,65db2bb2-2dc9-418d-93df-119d798ceebd,e04aa242-ae79-450c-b427-15cad91de73d,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.P31.SD,VKA3A.P31 Digital utgång,State,HVAC,Virtual Room,Virtual Room,PLAN 4,8620d712-a410-44b3-9a5d-fac34c22775a,e04aa242-ae79-450c-b427-15cad91de73d,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.P31.SLA,VKA3A.P31 *1B VKA3A-P31 Summalarm,AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,bd2b995a-e425-47a8-b10f-d284af608c78,e04aa242-ae79-450c-b427-15cad91de73d,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.P31.VT,VKA3A.P31 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,d6e95a14-0624-4a20-a055-c0ce4c1ba6fe,e04aa242-ae79-450c-b427-15cad91de73d,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.SV31.HAD,VKA3A.SV31 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,1aa89602-75fd-465b-bb64-5fa298f19fe6,c8947e18-7f18-459e-a535-a520cf73c655,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.SV31.LA,VKA3A.SV31 *1B Ventil i fel läge,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,6aa6a690-c477-42c8-938a-9dfaf451cf15,c8947e18-7f18-459e-a535-a520cf73c655,1.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.SV31.SD,VKA3A.SV31 Styrning,State,HVAC,Virtual Room,Virtual Room,PLAN 4,7d4b1c70-bc1f-46e6-9280-ae44399f9237,c8947e18-7f18-459e-a535-a520cf73c655,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.SV31.VT,VKA3A.SV31 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,f5cc62e9-a9c0-422e-a035-5653788052fa,c8947e18-7f18-459e-a535-a520cf73c655,0.2,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.SV32.HAD,VKA3A.SV32 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,48b3d788-b58f-4ad0-b719-5515233dd790,e08ca695-f076-41e5-adf2-75aad35e8801,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.SV32.LA,VKA3A.SV32 *1B Ventil i fel läge,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,e93c2239-30e4-4de9-80e5-13a1a158a4cc,e08ca695-f076-41e5-adf2-75aad35e8801,1.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.SV32.SD,VKA3A.SV32 Styrning,State,HVAC,Virtual Room,Virtual Room,PLAN 4,7bb9d7dc-46ab-49ad-a9b6-60e8b1f7169a,e08ca695-f076-41e5-adf2-75aad35e8801,0.0,0.4,OK
Saia S-Bus PLC,VKA3A,VKA3A.SV32.VT,VKA3A.SV32 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,664fb3f0-9fee-47d2-b7b0-333a2dd31e3b,e08ca695-f076-41e5-adf2-75aad35e8801,0.2,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.GP11.PV,VKA3B.GP11 Kondensortryck i Bar,Pressure,HVAC,Virtual Room,Virtual Room,PLAN 4,6196367b-b1b7-480d-bfb5-466d9e0a81ae,cf5d7952-2fb3-4316-95b2-bddcfc8942bf,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.GP11.RPM,VKA3B.GP11 *10 Pi-regulator,CapabilityTypeParameter,HVAC,Virtual Room,Virtual Room,PLAN 4,3ae1e5a1-53a6-42d4-af76-171c3fd4103e,cf5d7952-2fb3-4316-95b2-bddcfc8942bf,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.P31.DI,VKA3B.P31 Driftindikering via FRO,State,HVAC,Virtual Room,Virtual Room,PLAN 4,6885b70d-63ba-41aa-990f-5fcc6b95ea03,fa1f65e8-e9ba-4e97-8186-e4954c64fa86,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.P31.HAA,VKA3B.P31 Handstyrning aktiv Analog,State,HVAC,Virtual Room,Virtual Room,PLAN 4,10fc4f51-12cd-40ae-922f-86aab7ed1a8a,fa1f65e8-e9ba-4e97-8186-e4954c64fa86,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.P31.HAD,VKA3B.P31 Handstyrning aktiv Digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,b9765196-5078-42f7-b819-b6d3fbebd502,fa1f65e8-e9ba-4e97-8186-e4954c64fa86,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.P31.SA,VKA3B.P31 Analog utgång,ValvePosition,HVAC,Virtual Room,Virtual Room,PLAN 4,e838c00e-126c-4c68-af78-a54b669b79ae,fa1f65e8-e9ba-4e97-8186-e4954c64fa86,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.P31.SD,VKA3B.P31 Digital utgång,State,HVAC,Virtual Room,Virtual Room,PLAN 4,8ab8948a-44cc-4e07-93cc-22273e9daf40,fa1f65e8-e9ba-4e97-8186-e4954c64fa86,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.P31.SLA,VKA3B.P31 *1B VKA3B-P31 Summalarm,AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,f6635e47-2244-447d-81b6-7a075b1e1361,fa1f65e8-e9ba-4e97-8186-e4954c64fa86,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.P31.VT,VKA3B.P31 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,f350588c-6b2d-422a-9fe0-34dc7db67844,fa1f65e8-e9ba-4e97-8186-e4954c64fa86,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.SV31.HAD,VKA3B.SV31 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,0ba80f39-c900-4d7e-82a7-8cb1e71ff7fc,b1ad90be-8113-4321-b63a-cc4127c49ace,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.SV31.LA,VKA3B.SV31 *1B Ventil i fel läge,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,94f7cab4-dd00-4a96-ba1f-629c36b73f50,b1ad90be-8113-4321-b63a-cc4127c49ace,1.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.SV31.SD,VKA3B.SV31 Styrning,State,HVAC,Virtual Room,Virtual Room,PLAN 4,45dc68e2-a9ee-4037-a346-1fa3e69a0c55,b1ad90be-8113-4321-b63a-cc4127c49ace,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.SV31.VT,VKA3B.SV31 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,5939701b-c4d0-4642-be19-aba7badb7264,b1ad90be-8113-4321-b63a-cc4127c49ace,0.2,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.SV32.HAD,VKA3B.SV32 Handstyrning aktiv digital,State,HVAC,Virtual Room,Virtual Room,PLAN 4,5b37eec6-1cc8-48a1-b720-a1b1578d4597,56f51aaf-5f5c-4c28-95b9-35499e14ad5c,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.SV32.LA,VKA3B.SV32 *1B Ventil i fel läge,AlarmMinor,HVAC,Virtual Room,Virtual Room,PLAN 4,eeb7a366-a2b5-4e40-961d-7ed4704e9cc9,56f51aaf-5f5c-4c28-95b9-35499e14ad5c,1.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.SV32.SD,VKA3B.SV32 Styrning,State,HVAC,Virtual Room,Virtual Room,PLAN 4,94538fb2-c7ae-44f6-87eb-eec270331771,56f51aaf-5f5c-4c28-95b9-35499e14ad5c,0.0,0.4,OK
Saia S-Bus PLC,VKA3B,VKA3B.SV32.VT,VKA3B.SV32 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,cbdb1cba-65a3-4538-bdbb-ba9e51834592,56f51aaf-5f5c-4c28-95b9-35499e14ad5c,0.2,0.4,OK
Saia S-Bus PLC,VKA4,VKA4.DI,VKA4 Driftind,State,HVAC,Virtual Room,Virtual Room,PLAN 4,aebba3f3-444b-4442-94cc-7823afdff1a5,4d3cf1ea-77fa-41bf-b9da-f05942690b00,0.0,0.4,OK
Saia S-Bus PLC,VKA4,VKA4.LA,VKA4 Summalarm,AlarmMajor,HVAC,Virtual Room,Virtual Room,PLAN 4,9284f471-c8ba-432e-a60c-ee5361d88be4,4d3cf1ea-77fa-41bf-b9da-f05942690b00,0.0,0.4,OK
Saia S-Bus PLC,VKA4,VKA4.VT,VKA4 *104 Driftstatus,State,HVAC,Virtual Room,Virtual Room,PLAN 4,fdf98d9d-5eb7-4cf3-9148-aee9d45904d5,4d3cf1ea-77fa-41bf-b9da-f05942690b00,0.0,0.4,OK
Saia S-Bus PLC,VP1,VP1.DELTA.PV,VP1.DELTA FJV-Temperatur differens mellan tillopp och returgivare,Temperature,HVAC,Virtual Room,Virtual Room,PLAN 4,2b4a8c9d-ca5f-4c4f-93da-0c80ff570370,0bf69fd2-8475-4777-a266-068ca80dea4b,2.4,0.4,OK
Saia S-Bus PLC,VP1,VP1.GT41.PV,VP1.GT41 FJV-Givare tilllopp,State,HVAC,Virtual Room,Virtual Room,PLAN 4,f8ac8437-9af7-4d8f-ae15-35cfb7fa96d9,f30375dc-0a89-47f3-90bd-6613ae3abe36,26.0,0.4,OK
Saia S-Bus PLC,VP1,VP1.GT42.PV,VP1.GT42 FJV-Givare retur,State,HVAC,Virtual Room,Virtual Room,PLAN 4,96eb85c6-6caa-452d-bb66-1594f0928ad5,ec4f7f6c-5b7c-4ad9-892f-88b6b6c0c74e,24.0,0.4,OK
Saia S-Bus PLC,VP1,VP1.MQ41.EFFEKT.KURV.RPM,VP1.MQ41.EFFEKT.KURV *34 Reglerparametrar,CapabilityTypeParameter,HVAC,Virtual Room,Virtual Room,PLAN 4,6430c567-4298-490e-ab44-867f2a63fde7,1e90f6b0-2662-4fe7-96f3-628661dfa8fd,0.0,0.4,OK
